time,station_id,sbe_temp_avg,gross_range_test,climatology_test,flat_line_test,rate_of_change_test,spike_test,attenuated_signal_test,aggregate
2019-03-26 19:30:00,Mace Head,9.7249,1,3,1,1,1,1,3.0
2019-03-26 20:00:00,Mace Head,9.7069,1,3,1,1,1,1,3.0
2019-03-26 20:30:00,Mace Head,9.6575,1,3,1,1,1,1,3.0
2019-03-26 21:00:00,Mace Head,9.6628,1,3,1,1,1,1,3.0
2019-03-26 21:30:00,Mace Head,9.6621,1,3,1,1,1,1,3.0
2019-03-26 22:00:00,Mace Head,9.6873,1,3,1,1,1,1,3.0
2019-03-26 22:30:00,Mace Head,9.670299,1,3,1,1,1,1,3.0
2019-03-26 23:00:00,Mace Head,9.6599,1,3,1,1,1,1,3.0
2019-03-26 23:30:00,Mace Head,9.5805,1,3,1,1,1,1,3.0
2019-03-27 00:00:00,Mace Head,9.593001,1,3,1,1,1,1,3.0
2019-03-27 00:30:00,Mace Head,9.5718,1,3,1,1,1,1,3.0
2019-03-27 01:00:00,Mace Head,9.5532,1,3,1,1,1,1,3.0
2019-03-27 01:30:00,Mace Head,9.5968,1,3,1,1,1,1,3.0
2019-03-27 02:00:00,Mace Head,9.6508,1,3,1,1,1,1,3.0
2019-03-27 02:30:00,Mace Head,9.6203,1,3,1,1,1,1,3.0
2019-03-27 03:00:00,Mace Head,9.574099,1,3,1,1,1,1,3.0
2019-03-27 03:30:00,Mace Head,9.567,1,3,1,1,1,1,3.0
2019-03-27 04:00:00,Mace Head,9.581101,1,3,1,1,1,1,3.0
2019-03-27 04:30:00,Mace Head,9.570599,1,3,1,1,1,1,3.0
2019-03-27 05:00:00,Mace Head,9.5647,1,3,1,1,1,1,3.0
2019-03-27 05:30:00,Mace Head,9.5587,1,3,1,1,1,1,3.0
2019-03-27 06:00:00,Mace Head,9.562801,1,3,1,1,1,1,3.0
2019-03-27 06:30:00,Mace Head,9.564,1,3,1,1,1,1,3.0
2019-03-27 07:00:00,Mace Head,9.5597,1,3,1,1,1,1,3.0
2019-03-27 07:30:00,Mace Head,9.559,1,3,1,1,1,1,3.0
2019-03-27 08:00:00,Mace Head,9.5458,1,3,1,1,1,1,3.0
2019-03-27 08:30:00,Mace Head,9.5065,1,3,1,1,1,1,3.0
2019-03-27 09:00:00,Mace Head,9.5281,1,3,1,1,1,1,3.0
2019-03-27 09:30:00,Mace Head,9.5328,1,3,1,1,1,1,3.0
2019-03-27 10:00:00,Mace Head,9.5413,1,3,1,1,1,1,3.0
2019-03-27 10:30:00,Mace Head,9.5528,1,3,1,1,1,1,3.0
2019-03-27 11:00:00,Mace Head,9.589501,1,3,1,1,1,1,3.0
2019-03-27 11:30:00,Mace Head,9.5964,1,3,1,1,1,1,3.0
2019-03-27 12:00:00,Mace Head,9.595,1,3,1,1,1,1,3.0
2019-03-27 12:30:00,Mace Head,9.5602,1,3,1,1,1,1,3.0
2019-03-27 13:00:00,Mace Head,9.5746,1,3,1,1,1,1,3.0
2019-03-27 13:30:00,Mace Head,9.5564,1,3,1,1,1,1,3.0
2019-03-27 14:00:00,Mace Head,9.5647,1,3,1,1,1,1,3.0
2019-03-27 14:30:00,Mace Head,9.563,1,3,1,1,1,1,3.0
2019-03-27 15:00:00,Mace Head,9.5803,1,3,1,1,1,1,3.0
2019-03-27 15:30:00,Mace Head,9.7885,1,3,1,1,1,1,3.0
2019-03-27 16:00:00,Mace Head,9.7874,1,3,1,1,1,1,3.0
2019-03-27 16:30:00,Mace Head,9.7408,1,3,1,1,1,1,3.0
2019-03-27 17:00:00,Mace Head,9.7034,1,3,1,1,1,1,3.0
2019-03-27 17:30:00,Mace Head,9.7541,1,3,1,1,1,1,3.0
2019-03-27 18:00:00,Mace Head,9.6985,1,3,1,1,1,1,3.0
2019-03-27 18:30:00,Mace Head,9.7592,1,3,1,1,1,1,3.0
2019-03-27 19:00:00,Mace Head,9.7028,1,3,1,1,1,1,3.0
2019-03-27 19:30:00,Mace Head,9.715201,1,3,1,1,1,1,3.0
2019-03-27 20:00:00,Mace Head,9.6684,1,3,1,1,1,1,3.0
2019-03-27 20:30:00,Mace Head,9.6156,1,3,1,1,1,1,3.0
2019-03-27 21:00:00,Mace Head,9.602,1,3,1,1,1,1,3.0
2019-03-27 21:30:00,Mace Head,9.590901,1,3,1,1,1,1,3.0
2019-03-27 22:00:00,Mace Head,9.5943,1,3,1,1,1,1,3.0
2019-03-27 22:30:00,Mace Head,9.5356,1,3,1,1,1,1,3.0
2019-03-27 23:00:00,Mace Head,9.529101,1,3,1,1,1,1,3.0
2019-03-27 23:30:00,Mace Head,9.5195,1,3,1,1,1,1,3.0
2019-03-28 00:00:00,Mace Head,9.5295,1,3,1,1,1,1,3.0
2019-03-28 00:30:00,Mace Head,9.5444,1,3,1,1,1,1,3.0
2019-03-28 01:00:00,Mace Head,9.5627,1,3,1,1,1,1,3.0
2019-03-28 01:30:00,Mace Head,9.5814,1,3,1,1,1,1,3.0
2019-03-28 02:00:00,Mace Head,9.572699,1,3,1,1,1,1,3.0
2019-03-28 02:30:00,Mace Head,9.5731,1,3,1,1,1,1,3.0
2019-03-28 03:00:00,Mace Head,9.5655,1,3,1,1,1,1,3.0
2019-03-28 03:30:00,Mace Head,9.5392,1,3,1,1,1,1,3.0
2019-03-28 04:00:00,Mace Head,9.533399,1,3,1,1,1,1,3.0
2019-03-28 04:30:00,Mace Head,9.5119,1,3,1,1,1,1,3.0
2019-03-28 05:00:00,Mace Head,9.5115,1,3,1,1,1,1,3.0
2019-03-28 05:30:00,Mace Head,9.5042,1,3,1,1,1,1,3.0
2019-03-28 06:00:00,Mace Head,9.5028,1,3,1,1,1,1,3.0
2019-03-28 06:30:00,Mace Head,9.4918,1,3,1,1,1,1,3.0
2019-03-28 07:00:00,Mace Head,9.4948,1,3,1,1,1,1,3.0
2019-03-28 07:30:00,Mace Head,9.4984,1,3,1,1,1,1,3.0
2019-03-28 08:00:00,Mace Head,9.4874,1,3,1,1,1,1,3.0
2019-03-28 08:30:00,Mace Head,9.484199,1,3,1,1,1,1,3.0
2019-03-28 09:00:00,Mace Head,9.498299,1,3,1,1,1,1,3.0
2019-03-28 09:30:00,Mace Head,9.5085,1,3,1,1,1,1,3.0
2019-03-28 10:00:00,Mace Head,9.517901,1,3,1,1,1,1,3.0
2019-03-28 10:30:00,Mace Head,9.5338,1,3,1,1,1,1,3.0
2019-03-28 11:00:00,Mace Head,9.545299,1,3,1,1,1,1,3.0
2019-03-28 11:30:00,Mace Head,9.5591,1,3,1,1,1,1,3.0
2019-03-28 12:00:00,Mace Head,9.5891,1,3,1,1,1,1,3.0
2019-03-28 12:30:00,Mace Head,9.6137,1,3,1,1,1,1,3.0
2019-03-28 13:00:00,Mace Head,9.6363,1,3,1,1,1,1,3.0
2019-03-28 13:30:00,Mace Head,9.6637,1,3,1,1,1,1,3.0
2019-03-28 14:00:00,Mace Head,9.6827,1,3,1,1,1,1,3.0
2019-03-28 14:30:00,Mace Head,9.6816,1,3,1,1,1,1,3.0
2019-03-28 15:00:00,Mace Head,9.671699,1,3,1,1,1,1,3.0
2019-03-28 15:30:00,Mace Head,9.6632,1,3,1,1,1,1,3.0
2019-03-28 16:00:00,Mace Head,9.6582,1,3,1,1,1,1,3.0
2019-03-28 16:30:00,Mace Head,9.6502,1,3,1,1,1,1,3.0
2019-03-28 17:00:00,Mace Head,9.6428,1,3,1,1,1,1,3.0
2019-03-28 17:30:00,Mace Head,9.6349,1,3,1,1,1,1,3.0
2019-03-28 18:00:00,Mace Head,9.6421,1,3,1,1,1,1,3.0
2019-03-28 18:30:00,Mace Head,9.6349,1,3,1,1,1,1,3.0
2019-03-28 19:00:00,Mace Head,9.6294,1,3,1,1,1,1,3.0
2019-03-28 19:30:00,Mace Head,9.6259,1,3,1,1,1,1,3.0
2019-03-28 20:00:00,Mace Head,9.6208,1,3,1,1,1,1,3.0
2019-03-28 20:30:00,Mace Head,9.623999,1,3,1,1,1,1,3.0
2019-03-28 21:00:00,Mace Head,9.6198,1,3,1,1,1,1,3.0
2019-03-28 21:30:00,Mace Head,9.6166,1,3,1,1,1,1,3.0
2019-03-28 22:00:00,Mace Head,9.6102,1,3,1,1,1,1,3.0
2019-03-28 22:30:00,Mace Head,9.606399,1,3,1,1,1,1,3.0
2019-03-28 23:00:00,Mace Head,9.6087,1,3,1,1,1,1,3.0
2019-03-28 23:30:00,Mace Head,9.6053,1,3,1,1,1,1,3.0
2019-03-29 00:00:00,Mace Head,9.592,1,3,1,1,1,1,3.0
2019-03-29 00:30:00,Mace Head,9.5922,1,3,1,1,1,1,3.0
2019-03-29 01:00:00,Mace Head,9.5967,1,3,1,1,1,1,3.0
2019-03-29 01:30:00,Mace Head,9.6005,1,3,1,1,1,1,3.0
2019-03-29 02:00:00,Mace Head,9.609,1,3,1,1,1,1,3.0
2019-03-29 02:30:00,Mace Head,9.612001,1,3,1,1,1,1,3.0
2019-03-29 03:00:00,Mace Head,9.6147,1,3,1,1,1,1,3.0
2019-03-29 03:30:00,Mace Head,9.6154,1,3,1,1,1,1,3.0
2019-03-29 04:00:00,Mace Head,9.614,1,3,1,1,1,1,3.0
2019-03-29 04:30:00,Mace Head,9.6116,1,3,1,1,1,1,3.0
2019-03-29 05:00:00,Mace Head,9.6094,1,3,1,1,1,1,3.0
2019-03-29 05:30:00,Mace Head,9.6038,1,3,1,1,1,1,3.0
2019-03-29 06:00:00,Mace Head,9.6007,1,3,1,1,1,1,3.0
2019-03-29 06:30:00,Mace Head,9.5983,1,3,1,1,1,1,3.0
2019-03-29 07:00:00,Mace Head,9.5965,1,3,1,1,1,1,3.0
2019-03-29 07:30:00,Mace Head,9.597299,1,3,1,1,1,1,3.0
2019-03-29 08:00:00,Mace Head,9.6019,1,3,1,1,1,1,3.0
2019-03-29 08:30:00,Mace Head,9.613,1,3,1,1,1,1,3.0
2019-03-29 09:00:00,Mace Head,9.616901,1,3,1,1,1,1,3.0
2019-03-29 09:30:00,Mace Head,9.6201,1,3,1,1,1,1,3.0
2019-03-29 10:00:00,Mace Head,9.6284,1,3,1,1,1,1,3.0
2019-03-29 10:30:00,Mace Head,9.6364,1,3,1,1,1,1,3.0
2019-03-29 11:00:00,Mace Head,9.6349,1,3,1,1,1,1,3.0
2019-03-29 11:30:00,Mace Head,9.6383,1,3,1,1,1,1,3.0
2019-03-29 12:00:00,Mace Head,9.6525,1,3,1,1,1,1,3.0
2019-03-29 12:30:00,Mace Head,9.6623,1,3,1,1,1,1,3.0
2019-03-29 13:00:00,Mace Head,9.6719,1,3,1,1,1,1,3.0
2019-03-29 13:30:00,Mace Head,9.7076,1,3,1,1,1,1,3.0
2019-03-29 14:00:00,Mace Head,9.705,1,3,1,1,1,1,3.0
2019-03-29 14:30:00,Mace Head,9.6958,1,3,1,1,1,1,3.0
2019-03-29 15:00:00,Mace Head,9.6912,1,3,1,1,1,1,3.0
2019-03-29 15:30:00,Mace Head,9.6824,1,3,1,1,1,1,3.0
2019-03-29 16:00:00,Mace Head,9.6747,1,3,1,1,1,1,3.0
2019-03-29 16:30:00,Mace Head,9.6718,1,3,1,1,1,1,3.0
2019-03-29 17:00:00,Mace Head,9.666799,1,3,1,1,1,1,3.0
2019-03-29 17:30:00,Mace Head,9.6637,1,3,1,1,1,1,3.0
2019-03-29 18:00:00,Mace Head,9.6651,1,3,1,1,1,1,3.0
2019-03-29 18:30:00,Mace Head,9.6642,1,3,1,1,1,1,3.0
2019-03-29 19:00:00,Mace Head,9.659,1,3,1,1,1,1,3.0
2019-03-29 19:30:00,Mace Head,9.6433,1,3,1,1,1,1,3.0
2019-03-29 20:00:00,Mace Head,9.6291,1,3,1,1,1,1,3.0
2019-03-29 20:30:00,Mace Head,9.6358,1,3,1,1,1,1,3.0
2019-03-29 21:00:00,Mace Head,9.641501,1,3,1,1,1,1,3.0
2019-03-29 21:30:00,Mace Head,9.666099,1,3,1,1,1,1,3.0
2019-03-29 22:00:00,Mace Head,9.647101,1,3,1,1,1,1,3.0
2019-03-29 22:30:00,Mace Head,9.646401,1,3,1,1,1,1,3.0
2019-03-29 23:00:00,Mace Head,9.649901,1,3,1,1,1,1,3.0
2019-03-29 23:30:00,Mace Head,9.6566,1,3,1,1,1,1,3.0
2019-03-30 00:00:00,Mace Head,9.6638,1,3,1,1,1,1,3.0
2019-03-30 00:30:00,Mace Head,9.6754,1,3,1,1,1,1,3.0
2019-03-30 01:00:00,Mace Head,9.6734,1,3,1,1,1,1,3.0
2019-03-30 01:30:00,Mace Head,9.6526,1,3,1,1,1,1,3.0
2019-03-30 02:00:00,Mace Head,9.6525,1,3,1,1,1,1,3.0
2019-03-30 02:30:00,Mace Head,9.6532,1,3,1,1,1,1,3.0
2019-03-30 03:00:00,Mace Head,9.6714,1,3,1,1,1,1,3.0
2019-03-30 03:30:00,Mace Head,9.6804,1,3,1,1,1,1,3.0
2019-03-30 04:00:00,Mace Head,9.6845,1,3,1,1,1,1,3.0
2019-03-30 04:30:00,Mace Head,9.6861,1,3,1,1,1,1,3.0
2019-03-30 05:00:00,Mace Head,9.680101,1,3,1,1,1,1,3.0
2019-03-30 05:30:00,Mace Head,9.6734,1,3,1,1,1,1,3.0
2019-03-30 06:00:00,Mace Head,9.6686,1,3,1,1,1,1,3.0
2019-03-30 06:30:00,Mace Head,9.667499,1,3,1,1,1,1,3.0
2019-03-30 07:00:00,Mace Head,9.6666,1,3,1,1,1,1,3.0
2019-03-30 07:30:00,Mace Head,9.6653,1,3,1,1,1,1,3.0
2019-03-30 08:00:00,Mace Head,9.659799,1,3,1,1,1,1,3.0
2019-03-30 08:30:00,Mace Head,9.6518,1,3,1,1,1,1,3.0
2019-03-30 09:00:00,Mace Head,9.6611,1,3,1,1,1,1,3.0
2019-03-30 09:30:00,Mace Head,9.6056,1,3,1,1,1,1,3.0
2019-03-30 10:00:00,Mace Head,9.5898,1,3,1,1,1,1,3.0
2019-03-30 10:30:00,Mace Head,9.5919,1,3,1,1,1,1,3.0
2019-03-30 11:00:00,Mace Head,9.5975,1,3,1,1,1,1,3.0
2019-03-30 11:30:00,Mace Head,9.6187,1,3,1,1,1,1,3.0
2019-03-30 12:00:00,Mace Head,9.6297,1,3,1,1,1,1,3.0
2019-03-30 12:30:00,Mace Head,9.6309,1,3,1,1,1,1,3.0
2019-03-30 13:00:00,Mace Head,9.6494,1,3,1,1,1,1,3.0
2019-03-30 13:30:00,Mace Head,9.6596,1,3,1,1,1,1,3.0
2019-03-30 14:00:00,Mace Head,9.6662,1,3,1,1,1,1,3.0
2019-03-30 14:30:00,Mace Head,9.7526,1,3,1,1,1,1,3.0
2019-03-30 15:00:00,Mace Head,9.736,1,3,1,1,1,1,3.0
2019-03-30 15:30:00,Mace Head,9.705,1,3,1,1,1,1,3.0
2019-03-30 16:00:00,Mace Head,9.670999,1,3,1,1,1,1,3.0
2019-03-30 16:30:00,Mace Head,9.6676,1,3,1,1,1,1,3.0
2019-03-30 17:00:00,Mace Head,9.658,1,3,1,1,1,1,3.0
2019-03-30 17:30:00,Mace Head,9.6516,1,3,1,1,1,1,3.0
2019-03-30 18:00:00,Mace Head,9.6671,1,3,1,1,1,1,3.0
2019-03-30 18:30:00,Mace Head,9.6899,1,3,1,1,1,1,3.0
2019-03-30 19:00:00,Mace Head,9.7084,1,3,1,1,1,1,3.0
2019-03-30 19:30:00,Mace Head,9.6948,1,3,1,1,1,1,3.0
2019-03-30 20:00:00,Mace Head,9.6888,1,3,1,1,1,1,3.0
2019-03-30 20:30:00,Mace Head,9.6782,1,3,1,1,1,1,3.0
2019-03-30 21:00:00,Mace Head,9.6754,1,3,1,1,1,1,3.0
2019-03-30 21:30:00,Mace Head,9.675,1,3,1,1,1,1,3.0
2019-03-30 22:00:00,Mace Head,9.6665,1,3,1,1,1,1,3.0
2019-03-30 22:30:00,Mace Head,9.6586,1,3,1,1,1,1,3.0
2019-03-30 23:00:00,Mace Head,9.6454,1,3,1,1,1,1,3.0
2019-03-30 23:30:00,Mace Head,9.6281,1,3,1,1,1,1,3.0
2019-03-31 00:00:00,Mace Head,9.6044,1,3,1,1,1,1,3.0
2019-03-31 00:30:00,Mace Head,9.589501,1,3,1,1,1,1,3.0
2019-03-31 01:00:00,Mace Head,9.5725,1,3,1,1,1,1,3.0
2019-03-31 01:30:00,Mace Head,9.5649,1,3,1,1,1,1,3.0
2019-03-31 02:00:00,Mace Head,9.577,1,3,1,1,1,1,3.0
2019-03-31 02:30:00,Mace Head,9.5852,1,3,1,1,1,1,3.0
2019-03-31 03:00:00,Mace Head,9.6353,1,3,1,1,1,1,3.0
2019-03-31 03:30:00,Mace Head,9.6378,1,3,1,1,1,1,3.0
2019-03-31 04:00:00,Mace Head,9.626001,1,3,1,1,1,1,3.0
2019-03-31 04:30:00,Mace Head,9.494001,1,3,1,1,1,1,3.0
2019-03-31 05:00:00,Mace Head,9.492,1,3,1,1,1,1,3.0
2019-03-31 05:30:00,Mace Head,9.5008,1,3,1,1,1,1,3.0
2019-03-31 06:00:00,Mace Head,9.4939,1,3,1,1,1,1,3.0
2019-03-31 06:30:00,Mace Head,9.4762,1,3,1,1,1,1,3.0
2019-03-31 07:00:00,Mace Head,9.4711,1,3,1,1,1,1,3.0
2019-03-31 07:30:00,Mace Head,9.4724,1,3,1,1,1,1,3.0
2019-03-31 08:00:00,Mace Head,9.4721,1,3,1,1,1,1,3.0
2019-03-31 08:30:00,Mace Head,9.468001,1,3,1,1,1,1,3.0
2019-03-31 09:00:00,Mace Head,9.4955,1,3,1,1,1,1,3.0
2019-03-31 09:30:00,Mace Head,9.5016,1,3,1,1,1,1,3.0
2019-03-31 10:00:00,Mace Head,9.5007,1,3,1,1,1,1,3.0
2019-03-31 10:30:00,Mace Head,9.5208,1,3,1,1,1,1,3.0
2019-03-31 11:00:00,Mace Head,9.5387,1,3,1,1,1,1,3.0
2019-03-31 11:30:00,Mace Head,9.5498,1,3,1,1,1,1,3.0
2019-03-31 12:00:00,Mace Head,9.5655,1,3,1,1,1,1,3.0
2019-03-31 12:30:00,Mace Head,9.5857,1,3,1,1,1,1,3.0
2019-03-31 13:00:00,Mace Head,9.6198,1,3,1,1,1,1,3.0
2019-03-31 13:30:00,Mace Head,9.6482,1,3,1,1,1,1,3.0
2019-03-31 14:00:00,Mace Head,9.5302,1,3,1,1,1,1,3.0
2019-03-31 14:30:00,Mace Head,9.6065,1,3,1,1,1,1,3.0
2019-03-31 15:00:00,Mace Head,9.6681,1,3,1,1,1,1,3.0
2019-03-31 15:30:00,Mace Head,9.780599,1,3,1,1,1,1,3.0
2019-03-31 16:00:00,Mace Head,9.7362,1,3,1,1,1,1,3.0
2019-03-31 16:30:00,Mace Head,9.7106,1,3,1,1,1,1,3.0
2019-03-31 17:00:00,Mace Head,9.7257,1,3,1,1,1,1,3.0
2019-03-31 17:30:00,Mace Head,9.7809,1,3,1,1,1,1,3.0
2019-03-31 18:00:00,Mace Head,9.8335,1,3,1,1,1,1,3.0
2019-03-31 18:30:00,Mace Head,9.8273,1,3,1,1,1,1,3.0
2019-03-31 19:00:00,Mace Head,10.12,1,1,1,1,1,1,1.0
2019-03-31 19:30:00,Mace Head,10.1672,1,1,1,1,1,1,1.0
2019-03-31 20:00:00,Mace Head,10.1488,1,1,1,1,1,1,1.0
2019-03-31 20:30:00,Mace Head,10.1044,1,1,1,1,1,1,1.0
2019-03-31 21:00:00,Mace Head,10.1298,1,1,1,1,1,1,1.0
2019-03-31 21:30:00,Mace Head,10.0827,1,1,1,1,1,1,1.0
2019-03-31 22:00:00,Mace Head,10.0876,1,1,1,1,1,1,1.0
2019-03-31 22:30:00,Mace Head,10.0533,1,1,1,1,1,1,1.0
2019-03-31 23:00:00,Mace Head,9.963,1,3,1,1,1,1,3.0
2019-03-31 23:30:00,Mace Head,9.8642,1,3,1,1,1,1,3.0
2019-04-01 00:00:00,Mace Head,9.845101,1,1,1,1,1,1,1.0
2019-04-01 00:30:00,Mace Head,9.8309,1,1,1,1,1,1,1.0
2019-04-01 01:00:00,Mace Head,9.8049,1,1,1,1,1,1,1.0
2019-04-01 01:30:00,Mace Head,9.771401,1,1,1,1,1,1,1.0
2019-04-01 02:00:00,Mace Head,9.7074,1,1,1,1,1,1,1.0
2019-04-01 02:30:00,Mace Head,9.6306,1,1,1,1,1,1,1.0
2019-04-01 03:00:00,Mace Head,9.6297,1,1,1,1,1,1,1.0
2019-04-01 03:30:00,Mace Head,9.6328,1,1,1,1,1,1,1.0
2019-04-01 04:00:00,Mace Head,9.6501,1,1,1,1,1,1,1.0
2019-04-01 04:30:00,Mace Head,9.6487,1,1,1,1,1,1,1.0
2019-04-01 05:00:00,Mace Head,9.6182,1,1,1,1,1,1,1.0
2019-04-01 05:30:00,Mace Head,9.6335,1,1,1,1,1,1,1.0
2019-04-01 06:00:00,Mace Head,9.6423,1,1,1,1,1,1,1.0
2019-04-01 06:30:00,Mace Head,9.6539,1,1,1,1,1,1,1.0
2019-04-01 07:00:00,Mace Head,9.6538,1,1,1,1,1,1,1.0
2019-04-01 07:30:00,Mace Head,9.6583,1,1,1,1,1,1,1.0
2019-04-01 08:00:00,Mace Head,9.666099,1,1,1,1,1,1,1.0
2019-04-01 08:30:00,Mace Head,9.6861,1,1,1,1,1,1,1.0
2019-04-01 09:00:00,Mace Head,9.672,1,1,1,1,1,1,1.0
2019-04-01 09:30:00,Mace Head,9.6913,1,1,1,1,1,1,1.0
2019-04-01 10:00:00,Mace Head,9.7236,1,1,1,1,1,1,1.0
2019-04-01 10:30:00,Mace Head,9.715,1,1,1,1,1,1,1.0
2019-04-01 11:00:00,Mace Head,9.7418,1,1,1,1,1,1,1.0
2019-04-01 11:30:00,Mace Head,9.774901,1,1,1,1,1,1,1.0
2019-04-01 12:00:00,Mace Head,9.7846,1,1,1,1,1,1,1.0
2019-04-01 12:30:00,Mace Head,9.8036,1,1,1,1,1,1,1.0
2019-04-01 13:00:00,Mace Head,9.818499,1,1,1,1,1,1,1.0
2019-04-01 13:30:00,Mace Head,9.8274,1,1,1,1,1,1,1.0
2019-04-01 14:00:00,Mace Head,9.813,1,1,1,1,1,1,1.0
2019-04-01 14:30:00,Mace Head,9.8036,1,1,1,1,1,1,1.0
2019-04-01 15:00:00,Mace Head,9.7858,1,1,1,1,1,1,1.0
2019-04-01 15:30:00,Mace Head,9.7605,1,1,1,1,1,1,1.0
2019-04-01 16:00:00,Mace Head,9.7375,1,1,1,1,1,1,1.0
2019-04-01 16:30:00,Mace Head,9.7704,1,1,1,1,1,1,1.0
2019-04-01 17:00:00,Mace Head,9.7786,1,1,1,1,1,1,1.0
2019-04-01 17:30:00,Mace Head,9.7903,1,1,1,1,1,1,1.0
2019-04-01 18:00:00,Mace Head,9.779801,1,1,1,1,1,1,1.0
2019-04-01 18:30:00,Mace Head,9.7715,1,1,1,1,1,1,1.0
2019-04-01 19:00:00,Mace Head,9.7523,1,1,1,1,1,1,1.0
2019-04-01 19:30:00,Mace Head,9.7427,1,1,1,1,1,1,1.0
2019-04-01 20:00:00,Mace Head,9.735601,1,1,1,1,1,1,1.0
2019-04-01 20:30:00,Mace Head,9.720101,1,1,1,1,1,1,1.0
2019-04-01 21:00:00,Mace Head,9.7073,1,1,1,1,1,1,1.0
2019-04-01 21:30:00,Mace Head,9.6908,1,1,1,1,1,1,1.0
2019-04-01 22:00:00,Mace Head,9.6778,1,1,1,1,1,1,1.0
2019-04-01 22:30:00,Mace Head,9.6319,1,1,1,1,1,1,1.0
2019-04-01 23:00:00,Mace Head,9.609199,1,1,1,1,1,1,1.0
2019-04-01 23:30:00,Mace Head,9.601,1,1,1,1,1,1,1.0
2019-04-02 00:00:00,Mace Head,9.6235,1,1,1,1,1,1,1.0
2019-04-02 00:30:00,Mace Head,9.6469,1,1,1,1,1,1,1.0
2019-04-02 01:00:00,Mace Head,9.6461,1,1,1,1,1,1,1.0
2019-04-02 01:30:00,Mace Head,9.6423,1,1,1,1,1,1,1.0
2019-04-02 02:00:00,Mace Head,9.6037,1,1,1,1,1,1,1.0
2019-04-02 02:30:00,Mace Head,9.6044,1,1,1,1,1,1,1.0
2019-04-02 03:00:00,Mace Head,9.5434,1,1,1,1,1,1,1.0
2019-04-02 03:30:00,Mace Head,9.4796,1,1,1,1,1,1,1.0
2019-04-02 04:00:00,Mace Head,9.4951,1,1,1,1,1,1,1.0
2019-04-02 04:30:00,Mace Head,9.5049,1,1,1,1,1,1,1.0
2019-04-02 05:00:00,Mace Head,9.4991,1,1,1,1,1,1,1.0
2019-04-02 05:30:00,Mace Head,9.499699,1,1,1,1,1,1,1.0
2019-04-02 06:00:00,Mace Head,9.498201,1,1,1,1,1,1,1.0
2019-04-02 06:30:00,Mace Head,9.4899,1,1,1,1,1,1,1.0
2019-04-02 07:00:00,Mace Head,9.5388,1,1,1,1,1,1,1.0
2019-04-02 07:30:00,Mace Head,9.4453,1,1,1,1,1,1,1.0
2019-04-02 08:00:00,Mace Head,9.385899,1,1,1,1,1,1,1.0
2019-04-02 08:30:00,Mace Head,9.3895,1,1,1,1,1,1,1.0
2019-04-02 09:00:00,Mace Head,9.3723,1,1,1,1,1,1,1.0
2019-04-02 09:30:00,Mace Head,9.4174,1,1,1,1,1,1,1.0
2019-04-02 10:00:00,Mace Head,9.4543,1,1,1,1,1,1,1.0
2019-04-02 10:30:00,Mace Head,9.5208,1,1,1,1,1,1,1.0
2019-04-02 11:00:00,Mace Head,9.5609,1,1,1,1,1,1,1.0
2019-04-02 11:30:00,Mace Head,9.5792,1,1,1,1,1,1,1.0
2019-04-02 12:00:00,Mace Head,9.5479,1,1,1,1,1,1,1.0
2019-04-02 12:30:00,Mace Head,9.5205,1,1,1,1,1,1,1.0
2019-04-02 13:00:00,Mace Head,9.4836,1,1,1,1,1,1,1.0
2019-04-02 13:30:00,Mace Head,9.515,1,1,1,1,1,1,1.0
2019-04-02 14:00:00,Mace Head,9.4881,1,1,1,1,1,1,1.0
2019-04-02 14:30:00,Mace Head,9.4922,1,1,1,1,1,1,1.0
2019-04-02 15:00:00,Mace Head,9.5229,1,1,1,1,1,1,1.0
2019-04-02 15:30:00,Mace Head,9.5336,1,1,1,1,1,1,1.0
2019-04-02 16:00:00,Mace Head,9.5316,1,1,1,1,1,1,1.0
2019-04-02 16:30:00,Mace Head,9.5223,1,1,1,1,1,1,1.0
2019-04-02 17:00:00,Mace Head,9.5357,1,1,1,1,1,1,1.0
2019-04-02 17:30:00,Mace Head,9.5335,1,1,1,1,1,1,1.0
2019-04-02 18:00:00,Mace Head,9.5294,1,1,1,1,1,1,1.0
2019-04-02 18:30:00,Mace Head,9.518,1,1,1,1,1,1,1.0
2019-04-02 19:00:00,Mace Head,9.5209,1,1,1,1,1,1,1.0
2019-04-02 19:30:00,Mace Head,9.5287,1,1,1,1,1,1,1.0
2019-04-02 20:00:00,Mace Head,9.492,1,1,1,1,1,1,1.0
2019-04-02 20:30:00,Mace Head,9.4913,1,1,1,1,1,1,1.0
2019-04-02 21:00:00,Mace Head,9.4909,1,1,1,1,1,1,1.0
2019-04-02 21:30:00,Mace Head,9.4896,1,1,1,1,1,1,1.0
2019-04-02 22:00:00,Mace Head,9.4743,1,1,1,1,1,1,1.0
2019-04-02 22:30:00,Mace Head,9.4857,1,1,1,1,1,1,1.0
2019-04-02 23:00:00,Mace Head,9.460301,1,1,1,1,1,1,1.0
2019-04-02 23:30:00,Mace Head,9.4595,1,1,1,1,1,1,1.0
2019-04-03 00:00:00,Mace Head,9.468099,1,1,1,1,1,1,1.0
2019-04-03 00:30:00,Mace Head,9.4651,1,1,1,1,1,1,1.0
2019-04-03 01:00:00,Mace Head,9.4529,1,1,1,1,1,1,1.0
2019-04-03 01:30:00,Mace Head,9.4383,1,1,1,1,1,1,1.0
